filename,class,height,width,xmax,xmin,ymax,ymin
2008_002405.jpg,person,385,500,292.0,205.0,206.0,72.0
2012_000714.jpg,person,375,500,330.0,200.0,265.0,19.0
2012_004188.jpg,person,375,500,344.0,265.0,262.0,110.0
2011_006239.jpg,person,377,500,280.0,193.0,377.0,102.0
2011_004741.jpg,person,500,375,319.0,107.0,389.0,1.0
2011_005512.jpg,person,375,500,295.0,58.0,303.0,155.0
2010_001752.jpg,tvmonitor,333,500,371.0,128.0,191.0,25.0
2012_000138.jpg,person,375,500,500.0,44.0,375.0,2.0
2012_002366.jpg,person,500,375,224.0,142.0,458.0,118.0
2012_000942.jpg,person,500,333,263.0,37.0,500.0,8.0
2008_008169.jpg,cow,300,500,451.0,1.0,300.0,13.0
2012_000207.jpg,person,375,500,349.0,1.0,375.0,13.0
2011_001871.jpg,aeroplane,333,500,479.0,25.0,224.0,94.0
2012_001425.jpg,person,401,500,500.0,96.0,401.0,70.0
2008_005049.jpg,motorbike,375,500,337.0,101.0,331.0,146.0
2011_004529.jpg,person,375,500,196.0,1.0,325.0,1.0
2011_006656.jpg,person,500,332,269.0,76.0,388.0,121.0
2010_004543.jpg,chair,375,500,378.0,338.0,218.0,123.0
2008_001388.jpg,person,500,378,328.0,10.0,500.0,37.0
2010_001697.jpg,bird,443,500,429.0,74.0,313.0,141.0
2011_001463.jpg,bird,333,500,275.0,181.0,214.0,143.0
2009_004183.jpg,cat,310,500,476.0,84.0,302.0,62.0
2010_000336.jpg,car,375,500,500.0,1.0,375.0,1.0
2011_007034.jpg,person,375,500,269.0,158.0,368.0,35.0
2010_000437.jpg,aeroplane,335,500,476.0,59.0,287.0,107.0
2007_009348.jpg,aeroplane,375,500,363.0,145.0,209.0,90.0
2011_004878.jpg,person,330,500,325.0,211.0,264.0,36.0
2012_002636.jpg,person,500,375,354.0,8.0,271.0,82.0
2012_000299.jpg,person,375,500,417.0,113.0,296.0,1.0
2012_000382.jpg,person,333,500,132.0,36.0,247.0,185.0
2008_000095.jpg,bird,500,375,287.0,251.0,270.0,161.0
2008_008223.jpg,train,326,500,365.0,43.0,225.0,19.0
2011_005219.jpg,person,500,375,375.0,1.0,500.0,1.0
2010_000685.jpg,bicycle,375,500,456.0,89.0,339.0,47.0
2012_000567.jpg,person,333,500,411.0,91.0,333.0,51.0
2011_004137.jpg,person,333,500,348.0,80.0,333.0,19.0
2010_006674.jpg,person,281,500,500.0,141.0,281.0,1.0
2010_003890.jpg,horse,375,500,410.0,54.0,331.0,62.0
2012_003071.jpg,person,500,333,318.0,4.0,499.0,32.0
2008_000883.jpg,aeroplane,342,500,500.0,1.0,342.0,1.0
2009_002561.jpg,cat,333,500,410.0,1.0,333.0,2.0
2011_004008.jpg,person,500,375,346.0,179.0,500.0,62.0
2010_005782.jpg,bicycle,375,500,459.0,11.0,331.0,76.0
2008_005455.jpg,aeroplane,333,500,464.0,32.0,219.0,95.0
2011_004462.jpg,person,500,400,400.0,1.0,500.0,63.0
2007_003714.jpg,sheep,375,500,298.0,177.0,289.0,169.0
2007_006254.jpg,train,333,500,366.0,61.0,207.0,102.0
2010_000227.jpg,dog,375,500,394.0,77.0,374.0,15.0
2012_002808.jpg,person,500,375,170.0,60.0,324.0,136.0
2008_001290.jpg,cat,500,332,332.0,63.0,488.0,41.0
2007_005428.jpg,bottle,500,375,217.0,1.0,362.0,1.0
2011_006649.jpg,person,500,359,312.0,98.0,500.0,156.0
2009_004867.jpg,bus,375,500,461.0,53.0,321.0,59.0
2009_003189.jpg,cow,500,332,216.0,63.0,414.0,150.0
2009_002258.jpg,aeroplane,333,500,482.0,20.0,214.0,102.0
2008_004833.jpg,dog,369,500,453.0,18.0,362.0,51.0
2011_001868.jpg,dog,333,500,499.0,199.0,332.0,1.0
2008_008057.jpg,bird,500,333,190.0,136.0,391.0,243.0
2008_006781.jpg,cat,333,500,500.0,86.0,333.0,1.0
2011_003766.jpg,person,500,334,185.0,1.0,300.0,88.0
2009_002563.jpg,dog,375,500,299.0,192.0,249.0,128.0
2012_001328.jpg,person,375,500,71.0,50.0,117.0,75.0
2008_001070.jpg,dog,375,500,326.0,171.0,296.0,115.0
2009_003992.jpg,dog,375,500,500.0,80.0,375.0,1.0
2011_005498.jpg,person,500,333,333.0,1.0,500.0,26.0
2007_001667.jpg,person,333,500,298.0,251.0,217.0,115.0
2012_000108.jpg,person,500,375,375.0,1.0,500.0,30.0
2010_002286.jpg,cat,375,500,490.0,2.0,375.0,2.0
2007_003786.jpg,bus,281,500,287.0,171.0,273.0,165.0
2008_000825.jpg,person,500,345,321.0,88.0,489.0,35.0
2008_004471.jpg,person,333,500,421.0,304.0,333.0,31.0
2012_003017.jpg,person,500,457,426.0,403.0,362.0,308.0
2012_000291.jpg,person,333,500,423.0,266.0,258.0,47.0
2011_000145.jpg,pottedplant,500,375,251.0,112.0,470.0,84.0
2010_006896.jpg,person,500,333,333.0,1.0,372.0,1.0
2007_003747.jpg,person,500,417,270.0,40.0,316.0,10.0
2012_001747.jpg,person,375,500,377.0,36.0,375.0,1.0
2008_006366.jpg,tvmonitor,500,375,349.0,263.0,386.0,310.0
2012_001296.jpg,person,375,500,308.0,202.0,375.0,225.0
2011_000368.jpg,person,375,500,424.0,1.0,375.0,2.0
2008_006175.jpg,cat,300,400,356.0,1.0,300.0,20.0
2012_002155.jpg,person,500,375,314.0,1.0,500.0,6.0
2012_002939.jpg,person,333,500,500.0,56.0,333.0,1.0
2008_000406.jpg,person,375,500,430.0,159.0,375.0,50.0
2011_006363.jpg,person,375,500,240.0,154.0,274.0,127.0
2012_000658.jpg,person,500,357,330.0,54.0,497.0,64.0
2009_000253.jpg,person,332,500,347.0,244.0,332.0,206.0
2011_002535.jpg,train,340,500,362.0,212.0,222.0,107.0
2011_006219.jpg,person,375,500,279.0,1.0,324.0,1.0
2012_001051.jpg,person,500,375,366.0,91.0,496.0,68.0
2011_007012.jpg,person,334,500,166.0,84.0,165.0,37.0
2008_001257.jpg,person,500,375,228.0,81.0,491.0,50.0
2010_000320.jpg,dog,328,500,403.0,1.0,315.0,1.0
2011_003806.jpg,person,371,500,373.0,149.0,371.0,88.0
2009_003185.jpg,train,333,500,500.0,1.0,324.0,58.0
2012_000539.jpg,person,500,375,275.0,82.0,500.0,56.0
2011_001016.jpg,bird,500,486,472.0,19.0,500.0,26.0
2011_004490.jpg,person,377,500,273.0,41.0,264.0,24.0
2011_006068.jpg,person,375,500,220.0,187.0,173.0,117.0
2008_002767.jpg,dog,375,500,500.0,71.0,375.0,40.0
2012_003178.jpg,person,375,500,480.0,367.0,167.0,54.0
2010_003390.jpg,pottedplant,500,500,500.0,2.0,500.0,1.0
2009_004070.jpg,sheep,375,500,327.0,268.0,313.0,269.0
2008_007082.jpg,cat,500,333,259.0,54.0,456.0,162.0
2010_004053.jpg,chair,188,500,422.0,303.0,188.0,48.0
2008_008074.jpg,train,171,500,493.0,32.0,160.0,50.0
2011_001642.jpg,dog,375,500,382.0,136.0,341.0,11.0
2012_003046.jpg,person,375,500,355.0,202.0,179.0,35.0
2011_005918.jpg,person,375,500,175.0,122.0,269.0,193.0
2008_004374.jpg,cat,332,500,316.0,173.0,222.0,70.0
2007_009706.jpg,diningtable,375,500,469.0,114.0,375.0,223.0
2008_006655.jpg,train,375,500,426.0,1.0,276.0,169.0
2008_002080.jpg,person,500,443,443.0,295.0,500.0,62.0
2008_002465.jpg,train,333,500,500.0,33.0,333.0,2.0
2011_006288.jpg,person,272,400,170.0,121.0,176.0,92.0
2012_000586.jpg,person,500,375,344.0,74.0,421.0,50.0
2009_001522.jpg,cat,332,500,444.0,135.0,302.0,31.0
2009_003052.jpg,bird,390,500,311.0,198.0,288.0,194.0
2009_004242.jpg,bicycle,334,500,204.0,1.0,334.0,14.0
2011_001727.jpg,dog,332,500,388.0,1.0,308.0,77.0
2010_003958.jpg,dog,500,419,343.0,28.0,388.0,73.0
2011_004348.jpg,person,375,500,476.0,438.0,198.0,77.0
2012_000914.jpg,person,375,500,446.0,225.0,375.0,96.0
2008_004265.jpg,dog,300,400,392.0,11.0,253.0,76.0
2010_003514.jpg,train,500,375,336.0,1.0,245.0,7.0
2010_004677.jpg,train,375,500,194.0,1.0,242.0,160.0
2008_002464.jpg,tvmonitor,334,500,494.0,154.0,334.0,78.0
2011_007118.jpg,person,272,320,207.0,136.0,151.0,26.0
2008_004525.jpg,dog,375,500,390.0,100.0,330.0,112.0
2008_006128.jpg,bird,500,375,343.0,1.0,408.0,52.0
2012_003700.jpg,person,332,500,331.0,237.0,193.0,86.0
2012_001341.jpg,person,375,500,399.0,310.0,375.0,99.0
2010_002391.jpg,dog,333,500,401.0,1.0,289.0,1.0
2012_002610.jpg,person,333,500,279.0,203.0,230.0,33.0
2010_003491.jpg,sheep,375,500,286.0,143.0,358.0,276.0
2008_002999.jpg,person,500,375,375.0,1.0,500.0,1.0
2012_002830.jpg,person,333,500,390.0,301.0,240.0,111.0
2010_005752.jpg,car,500,376,359.0,2.0,466.0,116.0
2012_000871.jpg,person,355,500,156.0,28.0,355.0,104.0
2012_003761.jpg,person,500,333,274.0,48.0,409.0,48.0
2012_000113.jpg,person,500,375,291.0,125.0,500.0,172.0
2009_000985.jpg,bicycle,285,500,469.0,37.0,272.0,15.0
2011_005972.jpg,person,332,500,332.0,267.0,150.0,34.0
2010_005744.jpg,tvmonitor,333,500,300.0,146.0,252.0,101.0
2012_002775.jpg,person,375,500,365.0,95.0,375.0,57.0
2009_002388.jpg,aeroplane,333,500,458.0,137.0,175.0,43.0
2010_002118.jpg,cat,375,500,500.0,1.0,330.0,1.0
2011_004513.jpg,person,500,375,375.0,1.0,500.0,55.0
2009_001833.jpg,dog,375,500,325.0,104.0,264.0,115.0
2008_001040.jpg,boat,375,500,466.0,75.0,210.0,120.0
2008_005770.jpg,cat,375,500,500.0,54.0,375.0,42.0
2008_007357.jpg,aeroplane,334,500,341.0,212.0,155.0,117.0
2011_006231.jpg,person,375,500,500.0,242.0,375.0,122.0
2012_000300.jpg,person,333,500,363.0,258.0,312.0,76.0
2012_004010.jpg,person,500,375,227.0,83.0,500.0,230.0
2011_003580.jpg,person,375,500,364.0,119.0,375.0,1.0
2009_004346.jpg,bird,333,500,324.0,216.0,222.0,134.0
2010_001679.jpg,dog,335,500,500.0,1.0,335.0,17.0
2011_002517.jpg,person,360,480,389.0,225.0,360.0,119.0
2008_007938.jpg,boat,375,500,340.0,169.0,223.0,187.0
2010_000184.jpg,bird,500,333,309.0,121.0,408.0,74.0
2009_003810.jpg,dog,375,500,488.0,77.0,346.0,84.0
2008_004725.jpg,bus,500,382,382.0,26.0,494.0,165.0
2012_002124.jpg,person,377,500,346.0,208.0,318.0,111.0
2010_003474.jpg,aeroplane,333,500,483.0,13.0,246.0,124.0
2012_001067.jpg,person,374,500,467.0,210.0,374.0,93.0
2007_008051.jpg,bird,375,500,358.0,131.0,375.0,110.0
2012_003032.jpg,person,375,500,329.0,2.0,375.0,4.0
2008_000666.jpg,person,213,320,227.0,165.0,203.0,85.0
2011_004830.jpg,person,360,480,154.0,77.0,284.0,165.0
2011_006778.jpg,person,374,500,229.0,194.0,189.0,82.0
2010_001520.jpg,bird,500,375,236.0,104.0,334.0,165.0
2009_001066.jpg,dog,375,500,500.0,254.0,375.0,141.0
2011_000812.jpg,person,375,500,483.0,81.0,329.0,27.0
2011_003567.jpg,person,333,500,500.0,245.0,333.0,37.0
2011_004573.jpg,person,375,500,437.0,155.0,375.0,52.0
2011_004688.jpg,person,500,333,327.0,17.0,500.0,85.0
2012_002323.jpg,person,500,333,326.0,50.0,500.0,68.0
2008_004347.jpg,cat,500,375,339.0,1.0,459.0,14.0
2011_004747.jpg,person,388,500,382.0,275.0,204.0,25.0
2011_003712.jpg,person,338,500,121.0,1.0,250.0,79.0
2009_001387.jpg,aeroplane,333,500,479.0,1.0,235.0,66.0
2008_007279.jpg,dog,375,500,435.0,127.0,353.0,65.0
2011_005789.jpg,person,375,500,321.0,164.0,316.0,16.0
2008_005714.jpg,cow,375,500,298.0,43.0,218.0,46.0
2008_004617.jpg,motorbike,500,375,375.0,1.0,500.0,1.0
2010_002529.jpg,cat,375,500,500.0,83.0,375.0,1.0
2008_001296.jpg,person,500,375,375.0,27.0,500.0,92.0
2008_000105.jpg,car,375,500,377.0,215.0,240.0,182.0
2008_007973.jpg,pottedplant,500,375,295.0,56.0,351.0,67.0
2008_002634.jpg,person,500,369,343.0,1.0,500.0,1.0
2012_002878.jpg,person,449,500,443.0,62.0,449.0,26.0
2012_003852.jpg,person,375,500,250.0,113.0,371.0,9.0
2011_003906.jpg,person,375,500,336.0,159.0,320.0,43.0
2011_006153.jpg,person,500,346,308.0,71.0,398.0,86.0
2012_003618.jpg,person,332,500,500.0,285.0,332.0,50.0
2012_000688.jpg,person,375,500,224.0,214.0,165.0,145.0
2011_004402.jpg,person,375,500,407.0,163.0,375.0,1.0
2009_004540.jpg,bird,375,500,378.0,230.0,375.0,18.0
2012_001301.jpg,person,375,500,329.0,143.0,375.0,122.0
2010_000036.jpg,car,375,500,450.0,33.0,318.0,93.0
2007_001960.jpg,horse,500,329,264.0,108.0,332.0,138.0
2008_008570.jpg,aeroplane,375,500,488.0,57.0,320.0,121.0
2009_001881.jpg,dog,500,375,375.0,25.0,450.0,118.0
2012_003972.jpg,person,500,375,330.0,279.0,408.0,301.0
2007_007618.jpg,person,500,375,202.0,33.0,500.0,51.0
2010_006653.jpg,person,334,500,480.0,105.0,308.0,117.0
2011_003846.jpg,person,337,500,421.0,148.0,337.0,56.0
2008_005642.jpg,horse,375,500,443.0,286.0,359.0,50.0
2011_002853.jpg,person,333,500,498.0,28.0,333.0,8.0
2008_003057.jpg,car,375,500,500.0,77.0,375.0,91.0
2011_004617.jpg,person,500,332,162.0,52.0,457.0,198.0
2009_005037.jpg,cat,331,500,440.0,221.0,242.0,61.0
2010_005651.jpg,bird,332,500,332.0,152.0,327.0,107.0
2010_003147.jpg,dog,326,500,462.0,25.0,272.0,69.0
2008_002859.jpg,dog,375,500,436.0,81.0,345.0,50.0
2009_004382.jpg,cat,500,313,264.0,50.0,500.0,1.0
2011_006713.jpg,person,400,300,200.0,83.0,330.0,59.0
2010_006819.jpg,person,350,250,250.0,1.0,350.0,41.0
2010_003439.jpg,dog,331,500,480.0,212.0,331.0,21.0
2011_004667.jpg,person,500,317,199.0,170.0,368.0,292.0
2012_003408.jpg,person,200,500,310.0,254.0,197.0,4.0
2008_000253.jpg,car,500,338,320.0,255.0,383.0,348.0
2012_002883.jpg,person,333,500,392.0,194.0,263.0,53.0
2007_009724.jpg,cat,375,500,479.0,33.0,375.0,2.0
2010_006501.jpg,person,375,500,367.0,60.0,349.0,1.0
2012_000745.jpg,person,462,347,290.0,88.0,423.0,84.0
2009_002648.jpg,cow,334,500,500.0,1.0,334.0,1.0
2011_004935.jpg,person,314,500,128.0,32.0,293.0,12.0
2009_001927.jpg,aeroplane,339,500,292.0,244.0,192.0,113.0
2009_001751.jpg,bird,333,500,279.0,136.0,284.0,168.0
2011_002325.jpg,bicycle,500,333,281.0,123.0,495.0,424.0
2008_002358.jpg,aeroplane,333,500,489.0,8.0,223.0,87.0
2009_002765.jpg,aeroplane,333,500,211.0,125.0,197.0,112.0
2011_001910.jpg,tvmonitor,466,500,326.0,235.0,316.0,173.0
2008_003127.jpg,person,500,374,374.0,56.0,500.0,141.0
2011_006443.jpg,person,375,500,327.0,277.0,375.0,217.0
2011_003021.jpg,person,375,500,290.0,199.0,343.0,141.0
2011_003684.jpg,person,500,375,283.0,1.0,470.0,53.0
2010_006969.jpg,person,375,500,262.0,224.0,272.0,172.0
2011_004548.jpg,person,500,333,253.0,86.0,500.0,315.0
2011_004438.jpg,person,334,500,244.0,189.0,198.0,146.0
2007_001225.jpg,dog,500,387,303.0,100.0,414.0,212.0
2010_000665.jpg,cat,375,500,475.0,46.0,304.0,128.0
2010_001124.jpg,dog,375,500,498.0,4.0,326.0,6.0
2010_002960.jpg,dog,500,276,254.0,31.0,474.0,16.0
2010_001023.jpg,dog,375,500,404.0,57.0,375.0,47.0
2010_001797.jpg,horse,375,500,307.0,102.0,318.0,164.0
2010_002388.jpg,bottle,500,333,231.0,132.0,500.0,203.0
2008_000076.jpg,horse,333,500,500.0,69.0,310.0,37.0
2011_004147.jpg,person,398,500,420.0,122.0,338.0,12.0
2009_001731.jpg,sofa,318,500,347.0,190.0,265.0,199.0
2010_000073.jpg,car,333,500,500.0,10.0,333.0,34.0
2008_007389.jpg,car,333,500,414.0,82.0,240.0,123.0
2010_004749.jpg,dog,375,500,500.0,1.0,375.0,1.0
2010_004570.jpg,bird,333,500,242.0,166.0,199.0,115.0
2008_006921.jpg,car,375,500,458.0,31.0,350.0,104.0
2011_005524.jpg,person,375,500,280.0,163.0,222.0,35.0
2008_007189.jpg,train,333,500,364.0,257.0,194.0,144.0
2008_000415.jpg,person,375,500,255.0,1.0,375.0,132.0
2011_003228.jpg,train,375,500,500.0,1.0,345.0,1.0
2009_001059.jpg,bottle,333,500,500.0,75.0,257.0,1.0
2011_007141.jpg,person,375,500,356.0,260.0,306.0,91.0
2009_005170.jpg,pottedplant,375,500,500.0,1.0,375.0,1.0
2008_002527.jpg,person,500,375,375.0,41.0,500.0,27.0
2010_004457.jpg,cat,377,500,335.0,31.0,262.0,70.0
2010_002899.jpg,boat,375,500,423.0,92.0,375.0,69.0
2010_006524.jpg,person,386,288,225.0,65.0,353.0,55.0
2011_004460.jpg,person,500,375,322.0,160.0,256.0,103.0
2009_004889.jpg,dog,333,500,351.0,1.0,333.0,6.0
2008_000899.jpg,person,500,415,351.0,3.0,500.0,1.0
2010_003025.jpg,aeroplane,206,500,496.0,24.0,198.0,75.0
