,filename,class_name,height,width,xmax,xmin,ymax,ymin,xmin_fraction,ymin_fraction,xmax_fraction,ymax_fraction,image_path,class_label,train_test_val
65,2008_004004.jpg,tvmonitor,333,500,474.0,27.0,322.0,22.0,0.054,0.06606606606606606,0.948,0.9669669669669669,/content/VOC2012/JPEGImages/2008_004004.jpg,16,train
66,2008_002547.jpg,tvmonitor,375,500,421.0,38.0,365.0,77.0,0.076,0.20533333333333334,0.842,0.9733333333333334,/content/VOC2012/JPEGImages/2008_002547.jpg,16,train
67,2009_004965.jpg,tvmonitor,333,500,219.0,79.0,207.0,103.0,0.158,0.30930930930930933,0.438,0.6216216216216216,/content/VOC2012/JPEGImages/2009_004965.jpg,16,train
68,2009_001526.jpg,tvmonitor,409,500,478.0,122.0,203.0,2.0,0.244,0.004889975550122249,0.956,0.4963325183374083,/content/VOC2012/JPEGImages/2009_001526.jpg,16,train
69,2007_004190.jpg,tvmonitor,375,500,201.0,1.0,326.0,115.0,0.002,0.30666666666666664,0.402,0.8693333333333333,/content/VOC2012/JPEGImages/2007_004190.jpg,16,train
70,2010_003688.jpg,tvmonitor,326,500,399.0,125.0,202.0,4.0,0.25,0.012269938650306749,0.798,0.6196319018404908,/content/VOC2012/JPEGImages/2010_003688.jpg,16,train
71,2008_001880.jpg,tvmonitor,500,492,474.0,11.0,491.0,3.0,0.022357723577235773,0.006,0.9634146341463414,0.982,/content/VOC2012/JPEGImages/2008_001880.jpg,16,train
72,2011_002970.jpg,tvmonitor,375,500,376.0,63.0,347.0,15.0,0.126,0.04,0.752,0.9253333333333333,/content/VOC2012/JPEGImages/2011_002970.jpg,16,train
73,2009_003093.jpg,tvmonitor,375,500,360.0,141.0,193.0,40.0,0.282,0.10666666666666667,0.72,0.5146666666666667,/content/VOC2012/JPEGImages/2009_003093.jpg,16,train
74,2008_002650.jpg,tvmonitor,500,435,319.0,1.0,350.0,1.0,0.0022988505747126436,0.002,0.7333333333333333,0.7,/content/VOC2012/JPEGImages/2008_002650.jpg,16,train
75,2008_005678.jpg,tvmonitor,375,500,439.0,119.0,343.0,86.0,0.238,0.22933333333333333,0.878,0.9146666666666666,/content/VOC2012/JPEGImages/2008_005678.jpg,16,train
76,2010_004137.jpg,tvmonitor,334,500,350.0,190.0,123.0,34.0,0.38,0.10179640718562874,0.7,0.36826347305389223,/content/VOC2012/JPEGImages/2010_004137.jpg,16,train
77,2009_004902.jpg,tvmonitor,375,500,423.0,88.0,166.0,1.0,0.176,0.0026666666666666666,0.846,0.44266666666666665,/content/VOC2012/JPEGImages/2009_004902.jpg,16,train
78,2008_008269.jpg,tvmonitor,375,500,365.0,138.0,263.0,54.0,0.276,0.144,0.73,0.7013333333333334,/content/VOC2012/JPEGImages/2008_008269.jpg,16,train
79,2008_005006.jpg,tvmonitor,500,497,323.0,114.0,328.0,153.0,0.22937625754527163,0.306,0.6498993963782697,0.656,/content/VOC2012/JPEGImages/2008_005006.jpg,16,train
80,2010_005827.jpg,tvmonitor,375,500,500.0,1.0,286.0,1.0,0.002,0.0026666666666666666,1.0,0.7626666666666667,/content/VOC2012/JPEGImages/2010_005827.jpg,16,train
81,2008_006159.jpg,tvmonitor,375,500,444.0,303.0,313.0,172.0,0.606,0.45866666666666667,0.888,0.8346666666666667,/content/VOC2012/JPEGImages/2008_006159.jpg,16,train
82,2009_003852.jpg,tvmonitor,333,500,381.0,207.0,217.0,70.0,0.414,0.21021021021021022,0.762,0.6516516516516516,/content/VOC2012/JPEGImages/2009_003852.jpg,16,train
83,2007_002132.jpg,tvmonitor,375,500,306.0,184.0,249.0,155.0,0.368,0.41333333333333333,0.612,0.664,/content/VOC2012/JPEGImages/2007_002132.jpg,16,train
84,2011_001910.jpg,tvmonitor,466,500,326.0,235.0,316.0,173.0,0.47,0.37124463519313305,0.652,0.6781115879828327,/content/VOC2012/JPEGImages/2011_001910.jpg,16,train
85,2011_002218.jpg,tvmonitor,375,500,392.0,52.0,345.0,27.0,0.104,0.072,0.784,0.92,/content/VOC2012/JPEGImages/2011_002218.jpg,16,train
86,2007_001704.jpg,tvmonitor,375,500,405.0,118.0,317.0,1.0,0.236,0.0026666666666666666,0.81,0.8453333333333334,/content/VOC2012/JPEGImages/2007_001704.jpg,16,train
87,2010_004295.jpg,tvmonitor,300,400,226.0,103.0,156.0,29.0,0.2575,0.09666666666666666,0.565,0.52,/content/VOC2012/JPEGImages/2010_004295.jpg,16,train
88,2009_004719.jpg,tvmonitor,375,500,455.0,46.0,346.0,62.0,0.092,0.16533333333333333,0.91,0.9226666666666666,/content/VOC2012/JPEGImages/2009_004719.jpg,16,train
89,2010_003857.jpg,tvmonitor,375,500,470.0,40.0,360.0,21.0,0.08,0.056,0.94,0.96,/content/VOC2012/JPEGImages/2010_003857.jpg,16,train
90,2008_000016.jpg,tvmonitor,375,500,392.0,91.0,353.0,15.0,0.182,0.04,0.784,0.9413333333333334,/content/VOC2012/JPEGImages/2008_000016.jpg,16,train
91,2008_003500.jpg,tvmonitor,500,375,366.0,1.0,339.0,19.0,0.0026666666666666666,0.038,0.976,0.678,/content/VOC2012/JPEGImages/2008_003500.jpg,16,train
92,2009_000336.jpg,tvmonitor,333,500,268.0,4.0,284.0,31.0,0.008,0.09309309309309309,0.536,0.8528528528528528,/content/VOC2012/JPEGImages/2009_000336.jpg,16,train
93,2009_000216.jpg,tvmonitor,500,282,280.0,8.0,265.0,12.0,0.028368794326241134,0.024,0.9929078014184397,0.53,/content/VOC2012/JPEGImages/2009_000216.jpg,16,train
94,2011_001357.jpg,tvmonitor,332,500,232.0,122.0,210.0,131.0,0.244,0.39457831325301207,0.464,0.6325301204819277,/content/VOC2012/JPEGImages/2011_001357.jpg,16,train
95,2009_003316.jpg,tvmonitor,375,500,408.0,218.0,239.0,46.0,0.436,0.12266666666666666,0.816,0.6373333333333333,/content/VOC2012/JPEGImages/2009_003316.jpg,16,train
96,2007_000039.jpg,tvmonitor,375,500,344.0,156.0,279.0,89.0,0.312,0.23733333333333334,0.688,0.744,/content/VOC2012/JPEGImages/2007_000039.jpg,16,train
97,2009_001964.jpg,tvmonitor,375,500,500.0,309.0,152.0,1.0,0.618,0.0026666666666666666,1.0,0.4053333333333333,/content/VOC2012/JPEGImages/2009_001964.jpg,16,train
98,2010_003236.jpg,tvmonitor,300,400,351.0,66.0,279.0,14.0,0.165,0.04666666666666667,0.8775,0.93,/content/VOC2012/JPEGImages/2010_003236.jpg,16,train
99,2008_002066.jpg,tvmonitor,377,500,386.0,84.0,377.0,93.0,0.168,0.246684350132626,0.772,1.0,/content/VOC2012/JPEGImages/2008_002066.jpg,16,train
100,2009_002568.jpg,train,333,500,475.0,65.0,304.0,64.0,0.13,0.1921921921921922,0.95,0.9129129129129129,/content/VOC2012/JPEGImages/2009_002568.jpg,15,train
101,2010_000513.jpg,train,375,500,418.0,1.0,250.0,155.0,0.002,0.41333333333333333,0.836,0.6666666666666666,/content/VOC2012/JPEGImages/2010_000513.jpg,15,train
102,2007_003499.jpg,train,375,500,496.0,107.0,324.0,26.0,0.214,0.06933333333333333,0.992,0.864,/content/VOC2012/JPEGImages/2007_003499.jpg,15,train
103,2010_002213.jpg,train,500,375,198.0,162.0,216.0,170.0,0.432,0.34,0.528,0.432,/content/VOC2012/JPEGImages/2010_002213.jpg,15,train
104,2010_004677.jpg,train,375,500,194.0,1.0,242.0,160.0,0.002,0.4266666666666667,0.388,0.6453333333333333,/content/VOC2012/JPEGImages/2010_004677.jpg,15,train
105,2008_008767.jpg,train,374,500,150.0,1.0,182.0,29.0,0.002,0.07754010695187166,0.3,0.48663101604278075,/content/VOC2012/JPEGImages/2008_008767.jpg,15,train
106,2011_002636.jpg,train,333,500,405.0,62.0,242.0,107.0,0.124,0.3213213213213213,0.81,0.7267267267267268,/content/VOC2012/JPEGImages/2011_002636.jpg,15,train
107,2007_003178.jpg,train,375,500,411.0,72.0,269.0,138.0,0.144,0.368,0.822,0.7173333333333334,/content/VOC2012/JPEGImages/2007_003178.jpg,15,train
108,2007_003957.jpg,train,332,500,413.0,15.0,253.0,73.0,0.03,0.21987951807228914,0.826,0.7620481927710844,/content/VOC2012/JPEGImages/2007_003957.jpg,15,train
109,2010_003788.jpg,train,341,500,334.0,63.0,292.0,147.0,0.126,0.4310850439882698,0.668,0.8563049853372434,/content/VOC2012/JPEGImages/2010_003788.jpg,15,train
110,2009_000658.jpg,train,333,500,439.0,24.0,312.0,72.0,0.048,0.21621621621621623,0.878,0.9369369369369369,/content/VOC2012/JPEGImages/2009_000658.jpg,15,train
111,2008_008321.jpg,train,370,500,357.0,150.0,233.0,151.0,0.3,0.4081081081081081,0.714,0.6297297297297297,/content/VOC2012/JPEGImages/2008_008321.jpg,15,train
112,2009_002265.jpg,train,333,500,366.0,31.0,288.0,36.0,0.062,0.10810810810810811,0.732,0.8648648648648649,/content/VOC2012/JPEGImages/2009_002265.jpg,15,train
113,2009_004211.jpg,train,346,500,500.0,27.0,254.0,105.0,0.054,0.30346820809248554,1.0,0.7341040462427746,/content/VOC2012/JPEGImages/2009_004211.jpg,15,train
114,2010_004604.jpg,train,375,500,466.0,54.0,327.0,150.0,0.108,0.4,0.932,0.872,/content/VOC2012/JPEGImages/2010_004604.jpg,15,train
115,2008_006655.jpg,train,375,500,426.0,1.0,276.0,169.0,0.002,0.45066666666666666,0.852,0.736,/content/VOC2012/JPEGImages/2008_006655.jpg,15,train
116,2009_001868.jpg,train,308,500,404.0,264.0,201.0,110.0,0.528,0.35714285714285715,0.808,0.6525974025974026,/content/VOC2012/JPEGImages/2009_001868.jpg,15,train
117,2010_001625.jpg,train,335,500,483.0,27.0,207.0,120.0,0.054,0.3582089552238806,0.966,0.6179104477611941,/content/VOC2012/JPEGImages/2010_001625.jpg,15,train
118,2008_005968.jpg,train,375,500,500.0,1.0,375.0,4.0,0.002,0.010666666666666666,1.0,1.0,/content/VOC2012/JPEGImages/2008_005968.jpg,15,train
119,2009_005024.jpg,train,500,333,241.0,107.0,317.0,180.0,0.3213213213213213,0.36,0.7237237237237237,0.634,/content/VOC2012/JPEGImages/2009_005024.jpg,15,train
120,2011_000987.jpg,train,375,500,420.0,1.0,316.0,67.0,0.002,0.17866666666666667,0.84,0.8426666666666667,/content/VOC2012/JPEGImages/2011_000987.jpg,15,train
121,2011_002738.jpg,train,375,500,418.0,125.0,256.0,103.0,0.25,0.27466666666666667,0.836,0.6826666666666666,/content/VOC2012/JPEGImages/2011_002738.jpg,15,train
122,2009_004559.jpg,train,375,500,492.0,161.0,314.0,89.0,0.322,0.23733333333333334,0.984,0.8373333333333334,/content/VOC2012/JPEGImages/2009_004559.jpg,15,train
123,2008_005653.jpg,train,386,500,500.0,210.0,341.0,82.0,0.42,0.21243523316062177,1.0,0.883419689119171,/content/VOC2012/JPEGImages/2008_005653.jpg,15,train
124,2009_004468.jpg,train,335,500,433.0,56.0,284.0,89.0,0.112,0.2656716417910448,0.866,0.8477611940298507,/content/VOC2012/JPEGImages/2009_004468.jpg,15,train
125,2011_003146.jpg,train,375,500,461.0,28.0,361.0,44.0,0.056,0.11733333333333333,0.922,0.9626666666666667,/content/VOC2012/JPEGImages/2011_003146.jpg,15,train
126,2009_001853.jpg,train,375,500,408.0,242.0,232.0,127.0,0.484,0.33866666666666667,0.816,0.6186666666666667,/content/VOC2012/JPEGImages/2009_001853.jpg,15,train
127,2009_005061.jpg,train,500,384,343.0,26.0,456.0,164.0,0.06770833333333333,0.328,0.8932291666666666,0.912,/content/VOC2012/JPEGImages/2009_005061.jpg,15,train
128,2008_007115.jpg,train,333,500,308.0,1.0,333.0,1.0,0.002,0.003003003003003003,0.616,1.0,/content/VOC2012/JPEGImages/2008_007115.jpg,15,train
129,2010_000199.jpg,train,377,500,465.0,35.0,276.0,128.0,0.07,0.3395225464190981,0.93,0.7320954907161804,/content/VOC2012/JPEGImages/2010_000199.jpg,15,train
130,2009_000910.jpg,train,328,500,500.0,22.0,291.0,62.0,0.044,0.18902439024390244,1.0,0.8871951219512195,/content/VOC2012/JPEGImages/2009_000910.jpg,15,train
131,2008_004914.jpg,train,500,375,222.0,157.0,207.0,124.0,0.4186666666666667,0.248,0.592,0.414,/content/VOC2012/JPEGImages/2008_004914.jpg,15,train
132,2008_002279.jpg,train,286,500,489.0,1.0,263.0,105.0,0.002,0.36713286713286714,0.978,0.9195804195804196,/content/VOC2012/JPEGImages/2008_002279.jpg,15,train
133,2011_000521.jpg,train,333,500,428.0,1.0,231.0,91.0,0.002,0.2732732732732733,0.856,0.6936936936936937,/content/VOC2012/JPEGImages/2011_000521.jpg,15,train
134,2007_005689.jpg,train,375,500,480.0,1.0,372.0,17.0,0.002,0.04533333333333334,0.96,0.992,/content/VOC2012/JPEGImages/2007_005689.jpg,15,train
135,2008_001625.jpg,train,375,500,499.0,1.0,300.0,1.0,0.002,0.0026666666666666666,0.998,0.8,/content/VOC2012/JPEGImages/2008_001625.jpg,15,train
136,2008_004357.jpg,train,375,500,290.0,188.0,231.0,148.0,0.376,0.39466666666666667,0.58,0.616,/content/VOC2012/JPEGImages/2008_004357.jpg,15,train
137,2007_003848.jpg,train,176,500,482.0,11.0,161.0,21.0,0.022,0.11931818181818182,0.964,0.9147727272727273,/content/VOC2012/JPEGImages/2007_003848.jpg,15,train
138,2008_008545.jpg,train,375,500,448.0,1.0,342.0,137.0,0.002,0.36533333333333334,0.896,0.912,/content/VOC2012/JPEGImages/2008_008545.jpg,15,train
139,2010_003274.jpg,train,375,500,375.0,1.0,283.0,63.0,0.002,0.168,0.75,0.7546666666666667,/content/VOC2012/JPEGImages/2010_003274.jpg,15,train
140,2008_006368.jpg,train,333,500,317.0,1.0,333.0,1.0,0.002,0.003003003003003003,0.634,1.0,/content/VOC2012/JPEGImages/2008_006368.jpg,15,train
141,2007_000333.jpg,train,333,500,367.0,1.0,270.0,39.0,0.002,0.11711711711711711,0.734,0.8108108108108109,/content/VOC2012/JPEGImages/2007_000333.jpg,15,train
142,2009_003938.jpg,train,367,500,500.0,79.0,230.0,71.0,0.158,0.19346049046321526,1.0,0.6267029972752044,/content/VOC2012/JPEGImages/2009_003938.jpg,15,train
143,2010_003847.jpg,train,375,500,500.0,1.0,238.0,73.0,0.002,0.19466666666666665,1.0,0.6346666666666667,/content/VOC2012/JPEGImages/2010_003847.jpg,15,train
144,2009_003348.jpg,train,375,500,323.0,1.0,220.0,149.0,0.002,0.3973333333333333,0.646,0.5866666666666667,/content/VOC2012/JPEGImages/2009_003348.jpg,15,train
145,2009_001322.jpg,train,375,500,145.0,107.0,251.0,195.0,0.214,0.52,0.29,0.6693333333333333,/content/VOC2012/JPEGImages/2009_001322.jpg,15,train
146,2011_000291.jpg,train,375,500,344.0,150.0,240.0,154.0,0.3,0.4106666666666667,0.688,0.64,/content/VOC2012/JPEGImages/2011_000291.jpg,15,train
147,2010_001788.jpg,train,375,500,401.0,207.0,265.0,96.0,0.414,0.256,0.802,0.7066666666666667,/content/VOC2012/JPEGImages/2010_001788.jpg,15,train
148,2009_001359.jpg,train,333,500,462.0,158.0,265.0,104.0,0.316,0.3123123123123123,0.924,0.7957957957957958,/content/VOC2012/JPEGImages/2009_001359.jpg,15,train
149,2007_006680.jpg,train,375,500,459.0,33.0,359.0,11.0,0.066,0.029333333333333333,0.918,0.9573333333333334,/content/VOC2012/JPEGImages/2007_006680.jpg,15,train
150,2009_005084.jpg,train,339,500,500.0,43.0,266.0,142.0,0.086,0.41887905604719766,1.0,0.7846607669616519,/content/VOC2012/JPEGImages/2009_005084.jpg,15,train
